Respid,ConjointFinal,dR,dProfile,Immigrant_preferred,Application,Country,Language,Profession,Employment,Gender,Ethnicity
1326,3x1,1437,1,0,Resettle,North Korea,Broken Korean,Office worker,Has contract with employer,Male,Non-ethnic Korean
1326,3x2,1437,2,1,Resettle,Yemen,Fluent Korean,Nurse,No plans to look for work,Female,Non-ethnic Korean
1326,4x1,1437,1,1,Short-term work,Vietnam,Broken Korean,Teacher,No plans to look for work,Female,Ethnic Korean
1326,4x2,1437,2,0,Claim asylum,United States,Fluent Korean,Childcare provider,Will look for work after arrival,Male,Ethnic Korean
1326,5x1,1437,1,0,Claim asylum,Japan,Spoke via interpreter,Office worker,No plans to look for work,Male,Non-ethnic Korean
1326,5x2,1437,2,1,Short-term work,Japan,Fluent Korean,Teacher,Job interviews only,Female,Ethnic Korean
1326,6x1,1437,1,0,Claim asylum,Japan,Broken Korean,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1326,6x2,1437,2,1,Study,Yemen,Tried Korean but unable,Doctor,Job interviews only,Female,Non-ethnic Korean
1338,1x1,1452,1,1,Claim asylum,Yemen,Tried Korean but unable,Doctor,Will look for work after arrival,Female,Ethnic Korean
1338,1x2,1452,2,0,Claim asylum,Vietnam,Spoke via interpreter,Office worker,No plans to look for work,Male,Ethnic Korean
1338,2x1,1452,1,0,Resettle,China,Spoke via interpreter,Nurse,Will look for work after arrival,Female,Ethnic Korean
1338,2x2,1452,2,1,Study,China,Fluent Korean,Childcare provider,Job interviews only,Male,Ethnic Korean
1338,3x1,1452,1,1,Claim asylum,China,Spoke via interpreter,Nurse,Has contract with employer,Female,Non-ethnic Korean
1338,3x2,1452,2,0,Claim asylum,Japan,Tried Korean but unable,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
1338,4x1,1452,1,0,Study,China,Tried Korean but unable,Teacher,Job interviews only,Female,Non-ethnic Korean
1338,4x2,1452,2,1,Claim asylum,China,Fluent Korean,Nurse,Has contract with employer,Male,Ethnic Korean
1338,5x1,1452,1,1,Claim asylum,Vietnam,Fluent Korean,Teacher,Has contract with employer,Female,Non-ethnic Korean
1338,5x2,1452,2,0,Study,Yemen,Fluent Korean,Research scientist,Has contract with employer,Male,Ethnic Korean
1338,6x1,1452,1,1,Short-term work,China,Fluent Korean,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
1338,6x2,1452,2,0,Short-term work,Vietnam,Fluent Korean,Office worker,No plans to look for work,Male,Ethnic Korean
1381,1x1,1496,1,1,Resettle,Yemen,Fluent Korean,Office worker,Has contract with employer,Male,Non-ethnic Korean
1381,1x2,1496,2,0,Claim asylum,Yemen,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Ethnic Korean
1381,2x1,1496,1,0,Resettle,Japan,Broken Korean,Teacher,Has contract with employer,Female,Non-ethnic Korean
1381,2x2,1496,2,1,Resettle,United States,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Ethnic Korean
1381,3x1,1496,1,1,Resettle,China,Spoke via interpreter,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
1381,3x2,1496,2,0,Resettle,China,Tried Korean but unable,Office worker,No plans to look for work,Female,Ethnic Korean
1381,4x1,1496,1,1,Short-term work,Vietnam,Fluent Korean,Teacher,No plans to look for work,Male,Non-ethnic Korean
1381,4x2,1496,2,0,Resettle,United States,Fluent Korean,Childcare provider,No plans to look for work,Female,Non-ethnic Korean
1381,5x1,1496,1,1,Study,United States,Tried Korean but unable,Agricultural worker,Job interviews only,Male,Ethnic Korean
1381,5x2,1496,2,0,Short-term work,Yemen,Broken Korean,Doctor,Will look for work after arrival,Male,Non-ethnic Korean
1381,6x1,1496,1,1,Short-term work,United States,Spoke via interpreter,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1381,6x2,1496,2,0,Study,Japan,Tried Korean but unable,Nurse,No plans to look for work,Male,Ethnic Korean
1382,1x1,1497,1,0,Resettle,China,Broken Korean,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
1382,1x2,1497,2,1,Resettle,Yemen,Fluent Korean,Doctor,Will look for work after arrival,Male,Non-ethnic Korean
1382,2x1,1497,1,0,Short-term work,Vietnam,Spoke via interpreter,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1382,2x2,1497,2,1,Short-term work,United States,Fluent Korean,Nurse,Has contract with employer,Female,Ethnic Korean
1382,3x1,1497,1,1,Study,Japan,Spoke via interpreter,Office worker,No plans to look for work,Female,Ethnic Korean
1382,3x2,1497,2,0,Claim asylum,North Korea,Spoke via interpreter,Computer programmer,Job interviews only,Male,Non-ethnic Korean
1382,4x1,1497,1,0,Claim asylum,United States,Tried Korean but unable,Nurse,Has contract with employer,Male,Ethnic Korean
1382,4x2,1497,2,1,Study,China,Fluent Korean,Teacher,Job interviews only,Female,Ethnic Korean
1382,5x1,1497,1,0,Short-term work,United States,Broken Korean,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
1382,5x2,1497,2,1,Short-term work,Japan,Tried Korean but unable,Doctor,No plans to look for work,Male,Non-ethnic Korean
1382,6x1,1497,1,1,Claim asylum,Yemen,Spoke via interpreter,Research scientist,No plans to look for work,Male,Non-ethnic Korean
1382,6x2,1497,2,0,Resettle,China,Spoke via interpreter,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
1387,1x1,1502,1,0,Study,Japan,Tried Korean but unable,Teacher,Job interviews only,Female,Non-ethnic Korean
1387,1x2,1502,2,1,Claim asylum,Vietnam,Fluent Korean,Research scientist,Has contract with employer,Female,Non-ethnic Korean
1387,2x1,1502,1,1,Study,United States,Broken Korean,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
1387,2x2,1502,2,0,Resettle,China,Broken Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1387,3x1,1502,1,1,Short-term work,North Korea,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1387,3x2,1502,2,0,Short-term work,Japan,Tried Korean but unable,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1387,4x1,1502,1,0,Claim asylum,Yemen,Tried Korean but unable,Teacher,No plans to look for work,Male,Non-ethnic Korean
1387,4x2,1502,2,1,Study,Vietnam,Spoke via interpreter,Nurse,No plans to look for work,Female,Ethnic Korean
1387,5x1,1502,1,0,Claim asylum,Japan,Tried Korean but unable,Office worker,No plans to look for work,Female,Ethnic Korean
1387,5x2,1502,2,1,Claim asylum,China,Fluent Korean,Teacher,Has contract with employer,Female,Non-ethnic Korean
1387,6x1,1502,1,1,Resettle,United States,Broken Korean,Computer programmer,Has contract with employer,Male,Ethnic Korean
1387,6x2,1502,2,0,Resettle,Yemen,Fluent Korean,Doctor,Will look for work after arrival,Male,Ethnic Korean
1420,1x1,1532,1,1,Claim asylum,Vietnam,Fluent Korean,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
1420,1x2,1532,2,0,Claim asylum,United States,Broken Korean,Childcare provider,No plans to look for work,Female,Ethnic Korean
1420,2x1,1532,1,0,Study,United States,Broken Korean,Office worker,Job interviews only,Male,Non-ethnic Korean
1420,2x2,1532,2,1,Resettle,Vietnam,Fluent Korean,Teacher,Job interviews only,Male,Ethnic Korean
1420,3x1,1532,1,1,Resettle,United States,Broken Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
1420,3x2,1532,2,0,Resettle,North Korea,Spoke via interpreter,Agricultural worker,Job interviews only,Male,Ethnic Korean
1420,4x1,1532,1,0,Resettle,United States,Spoke via interpreter,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
1420,4x2,1532,2,1,Claim asylum,North Korea,Tried Korean but unable,Office worker,Job interviews only,Female,Ethnic Korean
1420,5x1,1532,1,1,Short-term work,China,Fluent Korean,Nurse,Will look for work after arrival,Female,Non-ethnic Korean
1420,5x2,1532,2,0,Short-term work,Japan,Fluent Korean,Childcare provider,No plans to look for work,Male,Ethnic Korean
1420,6x1,1532,1,1,Claim asylum,Japan,Tried Korean but unable,Office worker,Has contract with employer,Male,Non-ethnic Korean
1420,6x2,1532,2,0,Claim asylum,China,Spoke via interpreter,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
1441,1x1,1554,1,1,Resettle,North Korea,Broken Korean,Nurse,Will look for work after arrival,Female,Ethnic Korean
1441,1x2,1554,2,0,Resettle,Yemen,Fluent Korean,Research scientist,Job interviews only,Female,Non-ethnic Korean
1441,2x1,1554,1,1,Resettle,Vietnam,Fluent Korean,Childcare provider,No plans to look for work,Male,Ethnic Korean
1441,2x2,1554,2,0,Resettle,Vietnam,Tried Korean but unable,Office worker,Job interviews only,Female,Non-ethnic Korean
1441,3x1,1554,1,1,Study,Japan,Tried Korean but unable,Office worker,Job interviews only,Male,Ethnic Korean
1441,3x2,1554,2,0,Claim asylum,Japan,Tried Korean but unable,Office worker,Has contract with employer,Female,Non-ethnic Korean
1441,4x1,1554,1,0,Claim asylum,Yemen,Spoke via interpreter,Nurse,Job interviews only,Male,Non-ethnic Korean
1441,4x2,1554,2,1,Claim asylum,Yemen,Broken Korean,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
1441,5x1,1554,1,0,Study,United States,Broken Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
1441,5x2,1554,2,1,Short-term work,Yemen,Broken Korean,Nurse,Has contract with employer,Female,Ethnic Korean
1441,6x1,1554,1,0,Resettle,China,Spoke via interpreter,Computer programmer,Job interviews only,Female,Ethnic Korean
1441,6x2,1554,2,1,Study,Yemen,Fluent Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
1468,1x1,1583,1,0,Resettle,Vietnam,Broken Korean,Computer programmer,Job interviews only,Female,Non-ethnic Korean
1468,1x2,1583,2,1,Short-term work,North Korea,Fluent Korean,Research scientist,No plans to look for work,Female,Ethnic Korean
1468,2x1,1583,1,0,Study,Yemen,Tried Korean but unable,Research scientist,Has contract with employer,Male,Non-ethnic Korean
1468,2x2,1583,2,1,Resettle,United States,Fluent Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1468,3x1,1583,1,1,Short-term work,Vietnam,Broken Korean,Doctor,Will look for work after arrival,Male,Ethnic Korean
1468,3x2,1583,2,0,Resettle,China,Tried Korean but unable,Teacher,Job interviews only,Male,Non-ethnic Korean
1468,4x1,1583,1,1,Claim asylum,United States,Tried Korean but unable,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
1468,4x2,1583,2,0,Claim asylum,Yemen,Fluent Korean,Doctor,No plans to look for work,Male,Ethnic Korean
1468,5x1,1583,1,1,Resettle,North Korea,Fluent Korean,Teacher,Has contract with employer,Male,Ethnic Korean
1468,5x2,1583,2,0,Study,North Korea,Tried Korean but unable,Research scientist,Will look for work after arrival,Male,Non-ethnic Korean
1468,6x1,1583,1,0,Claim asylum,China,Spoke via interpreter,Agricultural worker,Has contract with employer,Female,Ethnic Korean
1468,6x2,1583,2,1,Study,United States,Spoke via interpreter,Computer programmer,No plans to look for work,Male,Ethnic Korean
1469,1x1,1584,1,1,Short-term work,China,Broken Korean,Nurse,Job interviews only,Female,Non-ethnic Korean
1469,1x2,1584,2,0,Claim asylum,Yemen,Broken Korean,Teacher,No plans to look for work,Female,Ethnic Korean
1469,2x1,1584,1,1,Study,China,Spoke via interpreter,Nurse,Job interviews only,Female,Non-ethnic Korean
1469,2x2,1584,2,0,Resettle,China,Fluent Korean,Teacher,Has contract with employer,Male,Non-ethnic Korean
1469,3x1,1584,1,0,Study,Vietnam,Fluent Korean,Teacher,No plans to look for work,Male,Ethnic Korean
1469,3x2,1584,2,1,Short-term work,China,Tried Korean but unable,Doctor,Job interviews only,Female,Ethnic Korean
1469,4x1,1584,1,0,Study,United States,Tried Korean but unable,Research scientist,Job interviews only,Female,Non-ethnic Korean
1469,4x2,1584,2,1,Study,United States,Fluent Korean,Computer programmer,Will look for work after arrival,Female,Non-ethnic Korean
1469,5x1,1584,1,1,Claim asylum,United States,Broken Korean,Doctor,Job interviews only,Male,Ethnic Korean
1469,5x2,1584,2,0,Claim asylum,Vietnam,Broken Korean,Doctor,Has contract with employer,Male,Ethnic Korean
1469,6x1,1584,1,1,Resettle,United States,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
1469,6x2,1584,2,0,Study,China,Broken Korean,Office worker,No plans to look for work,Male,Ethnic Korean
1477,1x1,1592,1,1,Claim asylum,Yemen,Broken Korean,Computer programmer,Will look for work after arrival,Male,Non-ethnic Korean
1477,1x2,1592,2,0,Claim asylum,North Korea,Fluent Korean,Nurse,Has contract with employer,Female,Non-ethnic Korean
1477,2x1,1592,1,1,Resettle,Japan,Broken Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
1477,2x2,1592,2,0,Study,Yemen,Spoke via interpreter,Childcare provider,No plans to look for work,Female,Ethnic Korean
1477,3x1,1592,1,1,Short-term work,North Korea,Tried Korean but unable,Research scientist,No plans to look for work,Female,Ethnic Korean
1477,3x2,1592,2,0,Short-term work,United States,Fluent Korean,Agricultural worker,Job interviews only,Female,Non-ethnic Korean
1477,4x1,1592,1,1,Short-term work,China,Tried Korean but unable,Doctor,Has contract with employer,Male,Ethnic Korean
1477,4x2,1592,2,0,Resettle,United States,Tried Korean but unable,Office worker,Job interviews only,Male,Non-ethnic Korean
1477,5x1,1592,1,1,Resettle,Japan,Spoke via interpreter,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1477,5x2,1592,2,0,Short-term work,Yemen,Spoke via interpreter,Doctor,No plans to look for work,Male,Non-ethnic Korean
1477,6x1,1592,1,0,Resettle,China,Broken Korean,Doctor,Job interviews only,Male,Ethnic Korean
1477,6x2,1592,2,1,Resettle,United States,Broken Korean,Office worker,Has contract with employer,Male,Ethnic Korean
1488,1x1,1603,1,0,Study,North Korea,Fluent Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1488,1x2,1603,2,1,Resettle,United States,Broken Korean,Nurse,Job interviews only,Female,Ethnic Korean
1488,2x1,1603,1,1,Short-term work,Yemen,Fluent Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
1488,2x2,1603,2,0,Resettle,China,Spoke via interpreter,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
1488,3x1,1603,1,1,Claim asylum,North Korea,Tried Korean but unable,Teacher,Will look for work after arrival,Male,Non-ethnic Korean
1488,3x2,1603,2,0,Claim asylum,Japan,Fluent Korean,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
1488,4x1,1603,1,1,Resettle,United States,Fluent Korean,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
1488,4x2,1603,2,0,Claim asylum,United States,Broken Korean,Office worker,No plans to look for work,Male,Non-ethnic Korean
1488,5x1,1603,1,1,Resettle,Yemen,Spoke via interpreter,Office worker,No plans to look for work,Female,Non-ethnic Korean
1488,5x2,1603,2,0,Resettle,North Korea,Spoke via interpreter,Research scientist,No plans to look for work,Female,Ethnic Korean
1488,6x1,1603,1,0,Study,Vietnam,Broken Korean,Office worker,Has contract with employer,Male,Non-ethnic Korean
1488,6x2,1603,2,1,Study,China,Broken Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
1490,1x1,1605,1,0,Study,China,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
1490,1x2,1605,2,1,Claim asylum,China,Spoke via interpreter,Agricultural worker,No plans to look for work,Female,Ethnic Korean
1490,2x1,1605,1,1,Short-term work,North Korea,Broken Korean,Teacher,No plans to look for work,Male,Ethnic Korean
1490,2x2,1605,2,0,Study,Vietnam,Tried Korean but unable,Agricultural worker,Has contract with employer,Female,Non-ethnic Korean
1490,3x1,1605,1,1,Claim asylum,United States,Broken Korean,Research scientist,Will look for work after arrival,Male,Ethnic Korean
1490,3x2,1605,2,0,Study,Japan,Fluent Korean,Teacher,Has contract with employer,Male,Ethnic Korean
1490,4x1,1605,1,1,Short-term work,Yemen,Tried Korean but unable,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1490,4x2,1605,2,0,Resettle,Vietnam,Tried Korean but unable,Doctor,No plans to look for work,Male,Ethnic Korean
1490,5x1,1605,1,1,Resettle,United States,Tried Korean but unable,Agricultural worker,Has contract with employer,Female,Non-ethnic Korean
1490,5x2,1605,2,0,Resettle,Yemen,Fluent Korean,Teacher,Will look for work after arrival,Female,Ethnic Korean
1490,6x1,1605,1,1,Short-term work,North Korea,Tried Korean but unable,Doctor,Has contract with employer,Female,Non-ethnic Korean
1490,6x2,1605,2,0,Short-term work,Yemen,Fluent Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
